TimeToNearestStation,TradePriceCAD
4.576158940397351,177216.66666666663
4.579787234042553,327566.6666666667
4.59375,260399.99999999997
4.599128540305011,96893.02325581394
4.61025641025641,163547.14285714287
4.612403100775194,207939.5454545454
4.614457831325301,289850.0
4.621621621621622,285199.99999999994
4.625,224362.49999999997
4.637254901960785,211539.23076923078
4.6521739130434785,346213.63636363635
4.655270655270655,154809.23076923075
4.655737704918033,141825.0
4.666666666666667,167400.0
4.671232876712328,136400.0
4.67741935483871,55799.99999999999
4.695652173913044,251099.99999999997
4.698492462311558,185999.99999999997
4.719047619047619,179536.5
4.721238938053097,235599.99999999994
4.725806451612903,93000.0
4.730769230769231,102299.99999999999
4.733668341708543,193440.0
4.744897959183674,156085.0
4.75,190384.28571428568
4.753968253968254,144150.0
4.755102040816326,111865.71428571429
4.756272401433692,279820.58823529404
4.76046511627907,206708.0
4.761363636363637,206459.99999999997
4.768421052631579,196761.42857142858
4.769230769230769,32549.999999999996
4.776315789473684,239094.54545454544
4.785714285714286,148800.0
4.786764705882353,238958.33333333334
4.787878787878788,89280.0
4.791666666666667,216224.99999999997
4.796610169491525,139500.0
4.798780487804878,230374.2857142857
4.8,194635.7142857143
4.807339449541284,173599.99999999997
4.821621621621621,139500.0
4.82995951417004,282487.5
4.836065573770492,249937.5
4.848039215686274,193166.47058823527
4.850847457627118,309922.5
4.854166666666667,131316.0
4.855345911949685,110005.71428571429
4.86036036036036,181350.0
4.869565217391305,66863.79310344826
4.883495145631068,179800.0
4.890173410404624,106949.99999999999
4.898701298701298,292640.0
4.912568306010929,225955.55555555553
4.926315789473684,110515.0
4.94488188976378,195299.99999999997
4.945762711864407,417337.5
4.953947368421052,199950.0
4.954545454545454,152519.99999999997
4.958041958041958,219480.0
4.9676470588235295,191928.75
4.967741935483871,120899.99999999999
4.982558139534884,176699.99999999997
4.988416988416988,211110.0
4.994318181818182,267956.25
5.0,214549.41632936554
5.002057613168724,271028.5714285714
5.008771929824562,235600.0
5.016129032258065,410528.5714285714
5.027932960893855,264385.71428571426
5.044444444444444,151167.2727272727
5.048780487804878,176700.0
5.050328227571116,181401.66666666663
5.052439024390244,219857.81249999997
5.0549019607843135,233988.0
5.059154929577465,232293.3333333333
5.071146245059288,228097.99999999997
5.076923076923077,316200.0
5.079207920792079,130200.0
5.090909090909091,153450.0
5.098765432098766,220099.99999999997
5.102439024390244,175051.36363636362
5.107142857142857,127968.0
5.115384615384615,139500.0
5.122448979591836,85560.0
5.123209169054442,261950.0
5.130148270181219,227966.25
5.135220125786163,211419.99999999994
5.140350877192983,158100.0
5.1441441441441444,428729.99999999994
5.147668393782383,205779.1071428571
5.171673819742489,87365.29411764705
5.180555555555555,113150.0
5.183673469387755,176700.0
5.185185185185185,46499.99999999999
5.186046511627907,97185.0
5.186440677966102,56962.49999999999
5.195121951219512,177939.99999999997
5.2,66960.0
5.201342281879195,205716.0
5.206106870229007,328600.0
5.206896551724138,254200.0
5.21978021978022,101369.99999999999
5.222222222222222,191580.0
5.225806451612903,92767.5
5.226027397260274,154586.66666666663
5.231481481481482,155238.46153846153
5.238938053097345,47429.99999999999
5.2392638036809815,232499.99999999997
5.241935483870968,285199.99999999994
5.254083484573503,169651.57894736843
5.2578125,260662.3076923077
5.283783783783784,220409.99999999997
5.293333333333333,156240.0
5.294236602628918,378068.6440677966
5.2947103274559195,174196.15384615384
5.301282051282051,316200.0
5.303225806451613,131827.5
5.304216867469879,79980.0
5.305194805194805,389979.99999999994
5.3058568329718,130897.5
5.3061224489795915,104392.5
5.306451612903226,101680.0
5.310126582278481,198400.0
5.313131313131313,138647.5
5.333333333333333,199949.99999999997
5.3352941176470585,201809.99999999997
5.338129496402877,330572.72727272724
5.345911949685535,360951.6
5.348837209302325,176700.0
5.350364963503649,190960.0
5.350877192982456,424700.0
5.3535911602209945,207079.99999999997
5.3584905660377355,111599.99999999999
5.36036036036036,140031.42857142858
5.36734693877551,65410.0
5.370892018779343,238638.0
5.382352941176471,204599.99999999997
5.391752577319588,142173.75
5.395778364116095,135183.84615384616
5.396378269617706,202827.18749999997
5.430921052631579,260027.99999999994
5.434782608695652,131316.0
5.435483870967742,325500.0
5.436619718309859,244125.0
5.445544554455446,239475.0
5.449095022624435,150255.0
5.450980392156863,158100.0
5.452830188679245,176700.0
5.465116279069767,125604.70588235291
5.466666666666667,111600.0
5.476190476190476,234789.23076923078
5.478260869565218,120900.0
5.485,121914.54545454546
5.493150684931507,353400.0
5.507772020725389,170003.99999999997
5.517241379310345,172050.0
5.518610421836228,140539.41176470587
5.5187032418952615,203553.75
5.523404255319149,170499.99999999997
5.535545023696683,233533.33333333334
5.53781512605042,156239.99999999997
5.5423728813559325,238312.49999999997
5.546357615894039,186038.75
5.566666666666666,309225.0
5.568595041322314,264352.49999999994
5.570588235294117,243253.12499999997
5.573248407643312,334800.0
5.574257425742574,321780.0
5.576923076923077,241800.0
5.578431372549019,96985.71428571429
5.580357142857143,171274.99999999997
5.583333333333333,269700.0
5.588235294117647,85294.28571428571
5.589743589743589,323640.0
5.590395480225989,205928.57142857142
5.594674556213017,97960.0
5.601818181818182,214576.36363636365
5.602564102564102,220100.0
5.617647058823529,93000.0
5.618945102260495,234167.58620689652
5.619537275064268,425134.0
5.622222222222222,61473.0
5.633620689655173,234050.0
5.6415094339622645,304575.0
5.6426332288401255,171468.74999999997
5.644897959183673,84460.90909090907
5.659090909090909,193846.875
5.663484486873508,59410.58823529411
5.666666666666667,260400.0
5.670329670329671,192974.99999999997
5.680555555555555,285200.0
5.684813753581662,296553.75
5.684931506849315,213151.95652173914
5.691666666666666,323640.0
5.699551569506727,216007.99999999997
5.718085106382978,247817.64705882352
5.728744939271255,99695.99999999999
5.730538922155689,220099.99999999997
5.732558139534884,207091.0714285714
5.733333333333333,73841.99999999999
5.741444866920152,207890.76923076922
5.741525423728813,343967.14285714284
5.743515850144092,223915.38461538457
5.75,33169.99999999999
5.751111111111111,73868.57142857142
5.753246753246753,275618.18181818177
5.7544715447154475,149073.5294117647
5.762376237623762,127720.0
5.766903914590747,200782.10526315786
5.791443850267379,285975.0
5.795918367346939,130538.1818181818
5.802020202020202,146830.5882352941
5.809523809523809,241800.0
5.819148936170213,113227.49999999999
5.823529411764706,204599.99999999997
5.826771653543307,185999.99999999997
5.831521739130435,210752.30769230766
5.833333333333333,199464.78260869565
5.836633663366337,79235.99999999999
5.843373493975903,539400.0
5.844444444444444,106949.99999999999
5.844897959183673,214829.99999999994
5.864516129032258,79421.99999999999
5.873239436619718,129037.5
5.875,325500.0
5.888888888888889,147172.49999999997
5.889618922470434,129366.20689655171
5.891891891891892,78119.99999999999
5.892857142857143,241799.99999999997
5.899653979238754,292950.0
5.9010989010989015,245287.5
5.903225806451613,204599.99999999997
5.90625,153450.0
5.91156462585034,137640.0
5.913043478260869,133299.99999999997
5.91421568627451,192096.66666666663
5.922680412371134,119040.0
5.929313929313929,135741.25
5.932330827067669,179490.0
5.953488372093023,130200.0
5.954022988505747,265256.6666666667
5.96,161044.99999999997
5.9655172413793105,152520.0
5.972160356347438,433955.7142857142
6.0,218100.74988789478
6.005405405405406,221605.7142857143
6.013100436681222,277837.49999999994
6.029411764705882,148799.99999999997
6.043668122270742,193772.1428571428
6.044776119402985,350300.0
6.046195652173913,219649.09090909085
6.051851851851852,334800.0
6.0588235294117645,75639.99999999999
6.061093247588424,499340.25
6.0638297872340425,111599.99999999999
6.077519379844961,186000.0
6.083333333333333,158100.0
6.089743589743589,114854.99999999999
6.090909090909091,344100.0
6.09433962264151,127100.0
6.104651162790698,153450.0
6.11070110701107,221374.4444444444
6.112962962962963,178681.30434782608
6.1223776223776225,198178.57142857142
6.128712871287129,138316.36363636362
6.150205761316872,200248.92857142855
6.157894736842105,136710.0
6.159609120521172,145906.66666666666
6.170238095238095,275031.99999999994
6.172043010752688,74399.99999999999
6.172413793103448,145079.99999999997
6.177777777777778,176700.0
6.191666666666666,179800.0
6.205479452054795,156239.99999999997
6.210176991150442,303412.5
6.223175965665236,260400.0
6.2254901960784315,225139.71428571426
6.226666666666667,323175.0
6.2298850574712645,174297.49999999997
6.230891719745223,190480.9090909091
6.239130434782608,109429.99999999999
6.24793388429752,75097.5
6.252631578947368,204599.99999999997
6.259825327510917,199453.99999999997
6.268382352941177,131440.0
6.272455089820359,167290.5882352941
6.2725118483412325,87885.0
6.273865414710485,260361.25
6.279503105590062,132680.0
6.286852589641434,212970.0
6.2926829268292686,148800.0
6.300184162062615,222107.25
6.309352517985611,128996.4705882353
6.31,371069.99999999994
6.311111111111111,182014.2857142857
6.3130434782608695,89279.99999999999
6.314814814814815,204600.0
6.317211948790896,239901.25
6.32258064516129,51149.99999999999
6.3275316455696204,166934.99999999997
6.328089887640449,228314.99999999997
6.333333333333333,81607.49999999999
6.352941176470588,144150.0
6.355769230769231,212323.04347826086
6.368421052631579,176700.0
6.378378378378378,190650.0
6.379310344827586,35340.0
6.38252427184466,378317.58620689646
6.399122807017544,246760.0
6.406593406593407,39990.0
6.421052631578948,130199.99999999999
6.42175572519084,219864.82758620687
6.4222222222222225,90830.0
6.437185929648241,205220.0
6.446581196581197,187272.63157894733
6.447368421052632,92999.99999999999
6.449064449064449,251836.98113207542
6.473684210526316,74400.0
6.47450110864745,163613.57142857142
6.482634730538922,114032.30769230769
6.485342019543974,251099.99999999997
6.487804878048781,223199.99999999997
6.493150684931507,213899.99999999997
6.4953271028037385,182570.625
6.497109826589595,195299.99999999997
6.523961661341853,238021.87499999997
6.526315789473684,156549.99999999997
6.536184210526316,135780.0
6.540772532188841,79050.0
6.545454545454546,51149.99999999999
6.548245614035087,76104.99999999999
6.552631578947368,210800.0
6.568181818181818,334800.0
6.57037037037037,91605.0
6.572192513368984,285975.0
6.5738396624472575,112788.33333333333
6.578947368421052,262188.4615384615
6.581521739130435,89465.99999999999
6.582417582417582,116064.0
6.601374570446735,232449.72972972973
6.6022727272727275,223199.99999999997
6.605150214592275,130199.99999999999
6.611940298507463,70680.0
6.626373626373627,182105.62499999997
6.63013698630137,268130.625
6.636363636363637,120899.99999999999
6.641025641025641,120900.0
6.6438356164383565,170499.99999999997
6.648093841642229,138283.84615384613
6.654545454545454,83700.0
6.663551401869159,141825.0
6.664948453608248,276675.0
6.666666666666667,116870.0
6.677177177177177,247380.0
6.690355329949239,48359.99999999999
6.6909090909090905,120745.0
6.693430656934306,124920.0
6.694444444444445,162750.0
6.7073170731707314,56109.99999999999
6.709302325581396,88660.0
6.717391304347826,105089.99999999999
6.7174887892376685,196310.86956521738
6.725274725274725,105400.0
6.733333333333333,225524.99999999997
6.734375,25420.0
6.741357234314981,193711.25
6.743421052631579,165074.99999999997
6.743589743589744,331699.99999999994
6.74537037037037,375100.0
6.754189944134078,96161.99999999999
6.754716981132075,276138.46153846156
6.755102040816326,102300.0
6.758620689655173,189100.0
6.763052208835341,237814.28571428568
6.763636363636364,234824.99999999997
6.770833333333333,272025.0
6.778947368421052,226176.0
6.77992277992278,112013.33333333333
6.780797101449275,217341.0
6.782051282051282,161626.24999999997
6.786363636363636,109739.99999999999
6.791268758526603,130011.78571428571
6.791666666666667,186066.42857142855
6.7947019867549665,152933.33333333334
6.797101449275362,131285.0
6.798969072164948,73470.0
6.81042654028436,157037.14285714287
6.813888888888889,244457.1428571428
6.821100917431193,90364.99999999999
6.828947368421052,120899.99999999999
6.833333333333333,179800.0
6.842105263157895,114079.99999999999
6.8431372549019605,260399.99999999997
6.843910806174957,181206.92307692306
6.846938775510204,88040.0
6.848484848484849,111599.99999999999
6.85,111599.99999999999
6.852459016393443,67889.99999999999
6.853503184713376,344100.0
6.869565217391305,220153.44827586206
6.872832369942197,143033.99999999997
6.874172185430464,261830.76923076922
6.896,109960.87499999999
6.902255639097745,83700.0
6.912280701754386,167400.0
6.9192825112107625,139500.0
6.923487544483986,262598.1818181818
6.926829268292683,130199.99999999999
6.927927927927928,151357.49999999997
6.936416184971098,175371.42857142858
6.939271255060729,294809.99999999994
6.9405940594059405,209411.73913043478
6.94340723453909,431467.60563380277
6.95,245520.0
6.9530791788856305,214184.693877551
6.967213114754099,92302.5
6.967889908256881,338181.8181818182
6.970370370370371,204599.99999999997
6.984732824427481,18600.0
6.98943661971831,138802.5
7.0,213557.5188243948
7.004310344827586,130199.99999999999
7.010610079575597,227563.84615384616
7.012121212121212,299072.5
7.0212765957446805,112633.33333333333
7.026785714285714,130199.99999999999
7.0336283185840704,179799.99999999997
7.04054054054054,102299.99999999999
7.042253521126761,244900.0
7.0514018691588785,168484.99999999997
7.052272727272728,205901.99999999997
7.052980132450331,195469.0909090909
7.054216867469879,221074.2857142857
7.0625,204599.99999999997
7.0807174887892375,160889.99999999997
7.081818181818182,86180.0
7.082802547770701,102299.99999999999
7.098712446351931,138437.14285714284
7.101123595505618,243753.0
7.105392156862745,71610.0
7.107142857142857,210180.0
7.112107623318385,255882.85714285713
7.112462006079028,120899.99999999999
7.121621621621622,510171.4285714285
7.125,106020.0
7.127659574468085,97650.0
7.137931034482759,153450.0
7.139622641509434,146142.85714285713
7.147342995169082,174840.0
7.155251141552512,190650.0
7.155737704918033,117993.74999999999
7.158730158730159,121644.0
7.1937984496124034,117179.99999999999
7.2,269700.0
7.203703703703703,75330.0
7.204633204633205,120899.99999999999
7.207142857142857,263721.4285714286
7.208333333333333,94395.0
7.208907741251325,184644.85714285713
7.211764705882353,130199.99999999999
7.21259842519685,122252.72727272728
7.2153284671532845,336349.99999999994
7.217687074829932,240705.88235294117
7.2215189873417724,275279.99999999994
7.23021582733813,238098.23529411762
7.231586402266289,85775.89285714286
7.238993710691824,195544.73684210525
7.258771929824562,172049.99999999997
7.26241134751773,176700.0
7.266129032258065,66030.0
7.267175572519084,100572.85714285714
7.2896174863387975,288486.0
7.3,108112.5
7.303448275862069,177048.74999999997
7.303571428571429,90675.0
7.304964539007092,104718.0
7.318681318681318,207991.76470588235
7.321428571428571,188113.63636363635
7.32258064516129,207699.99999999997
7.333333333333333,74400.0
7.337349397590361,167586.0
7.341269841269841,92999.99999999999
7.3426573426573425,119627.36842105263
7.351351351351352,160889.99999999997
7.358974358974359,130316.25
7.366255144032922,165888.75
7.367816091954023,280328.5714285714
7.372093023255814,358050.0
7.372549019607843,70835.0
7.373809523809523,186730.7142857143
7.375,95324.99999999999
7.380530973451328,39990.0
7.384615384615385,226299.99999999997
7.39344262295082,171003.75
7.396551724137931,460349.99999999994
7.397260273972603,123225.0
7.3983739837398375,94937.5
7.428571428571429,153450.0
7.431034482758621,172360.0
7.433884297520661,222153.74999999997
7.438356164383562,133093.33333333334
7.439628482972136,211110.0
7.445783132530121,225466.875
7.447530864197531,163568.4
7.453744493392071,169533.5294117647
7.454545454545454,139500.0
7.455128205128205,297079.2
7.457983193277311,113327.14285714286
7.45906432748538,165960.0
7.461538461538462,88350.0
7.483076923076923,224030.3571428571
7.490566037735849,185999.99999999997
7.5,221340.0
7.5054945054945055,199950.0
7.507142857142857,169260.0
7.509009009009009,297920.6896551724
7.513513513513513,138291.0
7.517150395778364,176965.7142857143
7.529885057471264,255329.5890410959
7.5308441558441555,163834.99999999997
7.532786885245901,189791.53846153847
7.538860103626943,117102.49999999999
7.544392523364486,184569.23076923078
7.547169811320755,229400.0
7.554112554112554,133734.0
7.555555555555555,251099.99999999997
7.56,159443.33333333334
7.564102564102564,165850.0
7.56544502617801,226816.66666666666
7.565789473684211,120900.0
7.56989247311828,508012.5
7.580645161290323,110813.07692307691
7.581196581196581,214571.66666666663
7.583333333333333,57660.0
7.585365853658536,127099.99999999999
7.588541666666667,167400.0
7.6,139500.0
7.604575163398692,93930.0
7.60659114315139,215593.07692307694
7.611111111111111,185999.99999999997
7.617647058823529,158100.0
7.631944444444445,11159.999999999998
7.634663341645886,480942.8571428571
7.641304347826087,142755.0
7.644897959183673,99323.99999999999
7.666666666666667,150349.99999999997
7.673202614379085,167399.99999999997
7.68141592920354,255699.72972972973
7.684210526315789,54869.99999999999
7.696581196581197,159030.0
7.698019801980198,288299.99999999994
7.698529411764706,66605.71428571429
7.7,79980.0
7.7175732217573225,75733.0
7.719626168224299,265050.0
7.72,344099.99999999994
7.722222222222222,84165.0
7.737288135593221,143839.99999999997
7.754237288135593,188915.67567567568
7.776649746192893,288300.0
7.78021978021978,288300.0
7.783783783783784,120899.99999999999
7.7894736842105265,89280.0
7.796875,59773.63636363636
7.797101449275362,260399.99999999997
7.802816901408451,139500.0
7.81496062992126,171385.7142857143
7.818181818181818,194742.0
7.8216318785578745,275890.3125
7.824120603015075,113991.42857142855
7.828571428571428,134596.36363636362
7.848,248658.75
7.852822580645161,227723.18181818182
7.857142857142857,227849.99999999997
7.871794871794871,111599.99999999999
7.880149812734082,169682.72727272726
7.880341880341881,173238.33333333334
7.880952380952381,106949.99999999999
7.896875,137694.70588235295
7.901345291479821,52080.0
7.916083916083916,80832.5
7.918367346938775,66030.0
7.919504643962848,172980.0
7.923076923076923,39060.0
7.9337231968810915,69233.33333333331
7.945945945945946,446399.99999999994
7.947826086956522,80600.0
7.953488372093023,111599.99999999999
7.9640287769784175,271430.23255813954
7.9655172413793105,81530.0
7.968397291196388,270483.15789473685
7.970677451971689,191794.61538461535
7.971830985915493,185999.99999999997
7.9904761904761905,228647.14285714287
8.0,209113.30636610618
8.00632911392405,172980.0
8.009708737864077,165754.61538461538
8.011834319526628,152519.99999999997
8.027322404371585,132313.63636363635
8.028455284552846,269183.3333333333
8.029100529100528,105206.24999999999
8.031746031746032,158100.0
8.044444444444444,246449.99999999997
8.04954954954955,221456.24999999997
8.057142857142857,251099.99999999997
8.05813953488372,46500.0
8.058823529411764,118730.0
8.0625,118575.0
8.069306930693068,87233.99999999999
8.090909090909092,83700.0
8.092592592592593,258385.0
8.109803921568627,82421.24999999999
8.113300492610838,218907.6923076923
8.114925373134328,299924.99999999994
8.12267657992565,176700.0
8.128140703517587,256370.0
8.147368421052631,290625.0
8.15,325499.99999999994
8.158441558441558,196695.0
8.16,64480.0
8.164285714285715,204795.7894736842
8.165289256198347,80909.99999999999
8.176182707993474,138839.2105263158
8.178571428571429,371999.99999999994
8.186567164179104,170333.07692307694
8.203125,63704.99999999999
8.211764705882352,341775.0
8.215189873417721,364559.99999999994
8.21551724137931,293880.0
8.230224321133411,300102.9130434783
8.24,158100.0
8.240285487708167,321941.73913043475
8.2421875,158100.0
8.24780701754386,169631.99999999997
8.261904761904763,134850.0
8.272727272727273,158100.0
8.283783783783784,69440.0
8.286585365853659,272800.0
8.292682926829269,104292.85714285714
8.304347826086957,69750.0
8.318181818181818,67425.0
8.328519855595667,137872.5
8.333333333333334,64169.99999999999
8.345679012345679,260400.0
8.356521739130434,315166.6666666667
8.382978723404255,197470.0
8.385964912280702,45569.99999999999
8.38888888888889,330150.0
8.393302180685358,217672.24719101124
8.403846153846153,38750.0
8.419491525423728,324784.6153846154
8.437275985663083,244687.8947368421
8.444444444444445,111599.99999999999
8.457627118644067,180851.7857142857
8.465116279069768,139500.0
8.475609756097562,97849.28571428571
8.480732177263969,180336.53846153844
8.5,165246.31578947365
8.511111111111111,118109.99999999999
8.51388888888889,204599.99999999997
8.520408163265307,316200.0
8.526315789473685,111600.0
8.544117647058824,39990.0
8.547619047619047,232499.99999999997
8.561576354679802,153783.84615384616
8.5625,87885.0
8.588235294117647,138077.64705882352
8.592015579357351,151962.0
8.593147751605995,202070.4
8.604748603351956,150128.57142857142
8.61744966442953,318184.0
8.617886178861788,181969.99999999997
8.63447251114413,134385.0
8.63519313304721,241800.0
8.644444444444444,148800.0
8.64459930313589,226300.0
8.654255319148936,164435.625
8.657381615598887,206630.81632653062
8.676646706586826,221871.42857142855
8.682926829268293,127240.90909090909
8.700626959247648,327767.6712328767
8.70103092783505,174219.99999999997
8.71007371007371,224874.0
8.715686274509803,207057.85714285713
8.722222222222221,115319.99999999999
8.729323308270677,120900.0
8.737357259380097,186080.1724137931
8.740458015267176,397575.0
8.745519713261649,225476.05263157896
8.761904761904763,120899.99999999999
8.767643865363736,270816.0
8.776190476190477,125549.99999999999
8.78688524590164,360633.33333333326
8.787946428571429,303578.5714285714
8.790476190476191,49755.0
8.792642140468228,236201.02040816325
8.794520547945206,282100.0
8.8,58589.99999999999
8.805555555555555,49289.99999999999
8.815533980582524,170499.99999999997
8.824324324324325,483599.99999999994
8.825581395348838,62309.99999999999
8.826797385620916,107415.0
8.832278481012658,76074.0
8.839622641509434,213899.99999999997
8.843478260869565,151915.5
8.863309352517986,234824.99999999997
8.865168539325843,297599.99999999994
8.886138613861386,184450.0
8.88888888888889,255750.0
8.89,461612.1428571428
8.895833333333334,87885.0
8.897435897435898,82770.0
8.911971830985916,161199.99999999997
8.92251461988304,97882.5
8.932926829268293,114948.0
8.933333333333334,167400.0
8.939907550077042,245287.5
8.942622950819672,248426.25
8.945205479452055,119040.0
8.955665024630543,273777.6923076923
8.959165942658558,178445.18518518517
8.963470319634704,200492.5
8.98,131502.0
8.985663082437275,167804.34782608695
8.987113402061855,295740.0
8.99562363238512,185999.99999999997
8.99712643678161,81654.0
9.0,208283.95508805435
9.036036036036036,176699.99999999997
9.03896103896104,215708.3333333333
9.058823529411764,120899.99999999999
9.060773480662984,156240.0
9.064935064935066,184512.0
9.074906367041198,176699.99999999997
9.083333333333334,50220.0
9.090721649484536,85581.13636363635
9.091093117408906,122585.625
9.112391930835734,189050.4
9.115702479338843,158099.99999999997
9.122699386503067,246773.47826086954
9.130434782608695,450275.0
9.134796238244514,139500.0
9.140684410646388,238738.74999999997
9.15,107879.99999999999
9.157216494845361,118707.85714285713
9.157407407407407,251099.99999999997
9.178666666666667,344100.0
